Site_ID,Site_Name,Latitude,Longitude,Project,COUNT,d2H,d18O
NLA06608-0984,Whitegrass-Waterhole Creeks Site 9 Reservoir,33.88536118,-94.93952456,EPA Lakes,1,-26.53673975,-4.237853364
NLA06608-0986,Lake Hennington,31.30046077,-89.43472797,EPA Lakes,1,1.962820501,0.482402077
NLA06608-0987,Fish Lake,41.5778835,-85.66354429,EPA Lakes,1,-32.23002882,-3.203027131
NLA06608-0989,Wheeler's Pond,37.12269729,-77.63605473,EPA Lakes,1,-24.59723377,-3.267720949
NLA06608-0990,Crow Wing,46.23667971,-94.33981178,EPA Lakes,1,-38.45482867,-3.953129167
NLA06608-0993,Little Simer Pond,44.15403952,-74.44475781,EPA Lakes,1,-71.24849759,-9.593432914
NLA06608-0994,Highland Lake,43.10063504,-72.08861587,EPA Lakes,1,-55.35104592,-7.372839204
NLA06608-0996,Lewis Lake,36.47751354,-104.8975432,EPA Lakes,1,-44.73554082,-3.655085657
NLA06608-0997,Beebe Lake,43.7347358,-73.1843614,EPA Lakes,1,-61.15006465,-8.269317402
NLA06608-1001,Vaughn Pond,34.32056025,-80.6282663,EPA Lakes,1,-22.18231488,-3.300709147
NLA06608-1002,,47.64355769,-109.1837945,EPA Lakes,1,-91.23040486,-9.004322373
NLA06608-1003,Round Lake,42.08118015,-86.21029029,EPA Lakes,1,-23.45880937,-1.530793319
NLA06608-1005,Little River Reservoir,37.95715701,-77.88158812,EPA Lakes,1,-29.2355428,-4.365083612
NLA06608-1006,Lake Helen,47.23309947,-100.0594809,EPA Lakes,1,-42.51283845,-3.727706822
NLA06608-1007,Lake Waynoka,38.93435896,-83.77648752,EPA Lakes,1,-29.5223274,-4.233456905
NLA06608-1008,Eureka Reservoir,47.88008342,-112.3069538,EPA Lakes,1,-125.6441395,-15.52685928
NLA06608-1010,Lake Zoar,41.44985958,-73.28915784,EPA Lakes,1,-49.0479076,-7.393923786
NLA06608-1012,Reeder Lake,40.39202891,-93.85323148,EPA Lakes,1,-12.38201569,-1.827757377
NLA06608-1014,Lake Chemung,42.58198097,-83.84598941,EPA Lakes,1,-38.37113515,-3.999957727
NLA06608-1015,Five Island Lake,43.13964644,-94.66049019,EPA Lakes,1,-24.42110907,-2.479142992
NLA06608-1016,Little Deep Fork Creek Site 10 Reservoir,35.87344908,-96.55655629,EPA Lakes,1,-20.17272161,-3.471016672
NLA06608-1018,Richey Lake,47.66725682,-90.98970016,EPA Lakes,1,-45.92042856,-4.006783014
NLA06608-1022,,47.13645291,-99.05940629,EPA Lakes,1,-40.05248267,-3.681531111
NLA06608-1024,Fayant Lake,48.8960231,-99.71392205,EPA Lakes,1,-46.84761286,-3.066759806
NLA06608-1034,Mill Lake,42.74496123,-83.3105724,EPA Lakes,1,-42.96600166,-5.009659687
NLA06608-1035,Ingham Lake,43.30580348,-94.69023855,EPA Lakes,1,-19.11964503,-1.508988678
NLA06608-1036,Lake View Lake,39.01484504,-95.2899994,EPA Lakes,1,-22.46774793,-3.126616577
NLA06608-1037,Swimming River Reservoir,40.30650105,-74.13720525,EPA Lakes,1,-36.27994096,-5.715206912
NLA06608-1038,August Lake,47.76285371,-91.60874473,EPA Lakes,1,-59.80799354,-6.732657123
NLA06608-1039,Kelly Lake,33.29231012,-84.47502308,EPA Lakes,1,5.731381799,2.121545749
NLA06608-1041,Grimes,47.72869709,-119.5926045,EPA Lakes,1,-73.57524104,-5.099773122
NLA06608-1044,Pickwick Lake,34.83840643,-87.94670174,EPA Lakes,1,-24.61790963,-4.191994729
NLA06608-1045,Keula Lake,42.49353258,-77.14037466,EPA Lakes,1,-55.64601828,-7.046665603
NLA06608-1047,Sam Rayburn,31.19359518,-94.30727333,EPA Lakes,1,-10.45868887,-1.631672155
NLA06608-1052,Kirwin Reservoir,39.61456971,-99.18240152,EPA Lakes,1,-34.269444,-3.972525318
NLA06608-1055,Camp Seneca Lake,39.92081406,-81.46928239,EPA Lakes,1,-21.90140809,-1.534782521
NLA06608-1056,Indian Lake,38.08837452,-91.45201074,EPA Lakes,1,-22.39816364,-2.940048148
NLA06608-1057,Cle Elum Lake,47.26690206,-121.094003,EPA Lakes,1,-97.18850278,-13.10397384
NLA06608-1058,Lake of the Woods,42.36491565,-122.2142097,EPA Lakes,1,-66.61704525,-7.092650657
NLA06608-1059,Lake Winnebago,44.00551584,-88.41583313,EPA Lakes,1,-51.31749612,-6.746843622
NLA06608-1060,,37.66794161,-88.83968274,EPA Lakes,2,-1.155491858,2.148638173
NLA06608-1070,Grass Lake,46.09726783,-97.23731774,EPA Lakes,1,-37.93082691,-4.217041506
NLA06608-1073,Ice Lake,45.22936379,-117.2723703,EPA Lakes,1,-119.0963186,-15.83662411
NLA06608-1075,Echo Lake,45.35264891,-89.47240376,EPA Lakes,1,-25.87406313,-0.645942985
NLA06608-1083,Horse Creek Reservoir,39.99374059,-104.5793379,EPA Lakes,1,-99.27730559,-12.44020905
NLA06608-1086,,47.34437749,-100.0458254,EPA Lakes,1,-35.59018314,-2.381013274
NLA06608-1087,Pennoyer Farm Pond,35.05636423,-82.33960673,EPA Lakes,1,-13.4965358,-1.526964268
NLA06608-1089,Lake Mary Ronan,47.92615582,-114.4032969,EPA Lakes,1,-84.73179835,-8.25440966
NLA06608-1091,Alkaline Lake,46.64554759,-99.56622833,EPA Lakes,1,-39.50403673,-3.483977785
NLA06608-1096,Spencer Dam Reservoir,42.80283231,-98.6667271,EPA Lakes,1,-70.53181121,-8.696019128
NLA06608-1100,Quivira Lake,39.03618262,-94.76922848,EPA Lakes,1,-20.39996596,-2.952472906
NLA06608-1101,Highland Lake,41.16921419,-74.46409963,EPA Lakes,1,-31.92492634,-3.79735258
NLA06608-1102,Alruss,48.04272711,-91.80243774,EPA Lakes,1,-56.17145506,-5.703645651
NLA06608-1103,O'Shaughnessey Reservoir,40.20925528,-83.14039964,EPA Lakes,1,-30.43543764,-5.498968103
NLA06608-1107,,45.8905697,-99.03925508,EPA Lakes,1,-28.11979952,-2.448174172
NLA06608-1108,Lake Mattoon,39.3479549,-88.46818961,EPA Lakes,2,-43.64420508,-5.999808376
NLA06608-1111,North Ash Lake,44.43065201,-96.29030059,EPA Lakes,1,-34.84736244,-3.255306725
NLA06608-1113,Lake Hickory,35.79847217,-81.29840323,EPA Lakes,1,-28.37170659,-4.518787486
NLA06608-1114,Moon Lake,30.47158625,-88.61259404,EPA Lakes,1,-14.12068539,-2.451281626
NLA06608-1115,Powderhorn,41.63897307,-87.52959736,EPA Lakes,1,-22.75652369,-1.895329903
NLA06608-1119,Oaks Park Reservoir,40.75775549,-109.6229151,EPA Lakes,1,-115.3249249,-14.79879273
NLA06608-1120,Clearwater Lake,37.14689417,-90.79086629,EPA Lakes,1,-32.14580359,-5.018847044
NLA06608-1122,Kettle Brook Reservoir #1,42.25855906,-71.89175564,EPA Lakes,1,-44.23541874,-6.269870329
NLA06608-1124,Laguna Madre,36.60379676,-104.6397618,EPA Lakes,1,-54.83437472,-5.672280095
NLA06608-1125,Wononpakook Lake,41.93751914,-73.45450471,EPA Lakes,1,-44.80857208,-6.193704543
NLA06608-1129,Blue Ridge,34.53807855,-111.2044517,EPA Lakes,1,-66.31671415,-8.668125552
NLA06608-1130,Thornapple Lake,42.61644253,-85.20168529,EPA Lakes,1,-55.16394185,-8.120537563
NLA06608-1131,Crooked Lake,41.67158213,-85.0498935,EPA Lakes,1,-34.432713,-4.126531261
NLA06608-1134,Flat Lake,46.97285023,-95.6552124,EPA Lakes,1,-30.62339843,-2.281856578
NLA06608-1141,Lake Palmdale,34.55063761,-118.1208238,EPA Lakes,1,-63.49245018,-7.643386168
NLA06608-1143,,45.72351557,-92.16793858,EPA Lakes,1,-69.90639152,-9.967383131
NLA06608-1145,Struble Lake,40.1114616,-75.86456997,EPA Lakes,1,-28.67475316,-3.902045013
NLA06608-1147,Windsor Lake,40.48406381,-104.9010317,EPA Lakes,1,-108.858905,-13.70825956
NLA06608-1148,Mother Lake,42.14994307,-101.8384538,EPA Lakes,1,-18.62792454,-0.268845421
NLA06608-1150,Lamb Lake,48.1652,-92.1073,EPA Lakes,1,-53.329381,-5.042067965
NLA06608-1151,River Reservoir,34.03321325,-109.4367421,EPA Lakes,1,-68.10443239,-9.155873712
NLA06608-1153,Lake McDonald,48.57775125,-113.9310021,EPA Lakes,1,-122.155252,-16.35680151
NLA06608-1155,,47.07428203,-99.63068806,EPA Lakes,1,-36.8853975,-3.004390481
NLA06608-1162,Lake Au Sable,44.43080897,-83.92048752,EPA Lakes,1,-50.23710419,-5.758868187
NLA06608-1163,Fletcher Lake,40.91152674,-86.33837152,EPA Lakes,1,-31.21234614,-3.353954474
NLA06608-1164,Sportsman Lake,35.20544322,-96.55493352,EPA Lakes,1,-14.30802355,-2.559109672
NLA06608-1166,Crystal Lake,46.00218518,-89.61298609,EPA Lakes,1,-35.72440636,-2.581443724
NLA06608-1167,Clark Lake,42.12121846,-84.32304093,EPA Lakes,1,-35.14210464,-4.131527538
NLA06608-1170,Lost Creek Reservoir,41.18833129,-111.3838226,EPA Lakes,1,-119.5613972,-15.28901925
NLA06608-1172,Woodland Lake,39.27750349,-86.21179967,EPA Lakes,1,-30.98098333,-4.299657917
NLA06608-1174,Long Pond,45.33667139,-70.66748588,EPA Lakes,1,-84.62745082,-11.53716049
NLA06608-1175,Lake Jennie,45.00157961,-94.33240543,EPA Lakes,1,-23.50898895,-1.939070361
NLA06608-1177,Lake Rim,35.03251939,-79.04177704,EPA Lakes,1,-27.29150027,-4.684541111
NLA06608-1179,Mutton Lake,42.28383032,-88.12382987,EPA Lakes,1,-17.04961868,-0.283179783
NLA06608-1181,Beaverdam Lake,35.81387892,-78.52879549,EPA Lakes,1,-22.02723904,-2.582208092
NLA06608-1183,Dean Lake,40.67877769,-110.7617077,EPA Lakes,1,-108.1995712,-13.8198148
NLA06608-1185,Lake Seminole,27.84728979,-82.77867302,EPA Lakes,1,5.038449,1.283375958
NLA06608-1189,Anawana Lake,41.70034673,-74.67614714,EPA Lakes,1,-48.34493393,-6.160314793
NLA06608-1190,Fern Ridge Lake,44.08794072,-123.3000758,EPA Lakes,1,-54.0612309,-7.524714878
NLA06608-1191,Soil Conservation Service Site 6 Reservoir,30.00789769,-97.8223278,EPA Lakes,1,-17.93593917,-3.248286342
NLA06608-1195,Koontz Lake,41.41506353,-86.47388358,EPA Lakes,1,-40.50360086,-5.114007595
NLA06608-1198,Round Lake,46.41917873,-95.84076097,EPA Lakes,1,-43.08563005,-4.426523761
NLA06608-1199,Whitewater Lake,39.60633701,-84.96745506,EPA Lakes,1,-35.52858384,-4.821675062
NLA06608-1204,Hamilton Lake,34.44592488,-93.11174318,EPA Lakes,1,-13.85385219,-2.029605138
NLA06608-1206,McDonald,46.04071508,-86.80571961,EPA Lakes,1,-47.76279167,-4.65190745
NLA06608-1207,Round Lake,45.31578279,-92.56439548,EPA Lakes,1,-55.52092222,-7.396429527
NLA06608-1208,,38.75947482,-97.16290101,EPA Lakes,2,-20.34812244,-2.211101874
NLA06608-1209,Pocono Lake,41.09921102,-75.52182529,EPA Lakes,1,-42.39690832,-6.249776003
NLA06608-1210,Douglas Pond?,47.86470218,-101.5137215,EPA Lakes,1,-38.01981177,-2.508600294
NLA06608-1217,Calispell,48.27375687,-117.3323799,EPA Lakes,1,-96.35934779,-11.80234911
NLA06608-1219,Lake Louise,47.0508466,-99.45309149,EPA Lakes,1,-38.07422895,-3.289352321
NLA06608-1220,Cedar Lake,35.67385009,-88.31948013,EPA Lakes,1,-16.14639049,-2.372101308
NLA06608-1222,Long Pond,41.65548495,-70.3351834,EPA Lakes,1,-22.68732625,-2.240723842
NLA06608-1223,Rice Lake,43.37516208,-93.46829619,EPA Lakes,1,-15.72011041,-0.675486596
NLA06608-1224,Greenville Reservoir #5,33.16058732,-96.10401913,EPA Lakes,1,2.866719507,0.936180394
NLA06608-1227,Kokomo Reservoir No. 1,40.49021653,-86.00305553,EPA Lakes,1,-17.66968073,-1.098444572
NLA06608-1232,,39.29721636,-91.00152146,EPA Lakes,1,-5.161219846,0.858252496
NLA06608-1236,Bentley Lake,35.55992713,-105.1611962,EPA Lakes,1,-30.56858513,-2.325653879
NLA06608-1238,Pleasant Lake,44.04280484,-70.52697713,EPA Lakes,1,-48.87421355,-6.559331224
NLA06608-1239,East Woodcock Lake,45.23854717,-94.95289584,EPA Lakes,1,-20.92147444,-0.687729842
NLA06608-1240,Upper Clear Boggy Creek Site 9 Reservoir,34.52419902,-96.50308213,EPA Lakes,1,-21.07473612,-3.987420838
NLA06608-1241,Graham-Mebane Lake,36.11835531,-79.31994397,EPA Lakes,1,-20.93650838,-3.313307254
NLA06608-1242,Little Elkhart Lake,43.80794846,-87.97829791,EPA Lakes,1,-28.80727175,-1.948230049
NLA06608-1243,Waldron Lake,41.49584791,-85.4335164,EPA Lakes,1,-40.23235912,-5.392434265
NLA06608-1244,Red Deer Lake,42.56509972,-100.4927777,EPA Lakes,1,-28.83644419,-2.030055181
NLA06608-1245,Catfish Lake,34.93328103,-77.102743,EPA Lakes,1,4.079467902,1.340224945
NLA06608-1255,Grass Lake,45.29000323,-98.76204738,EPA Lakes,1,-30.69785613,-2.208855257
NLA06608-1256,,38.12541781,-96.31123963,EPA Lakes,1,-34.86704966,-5.363302847
NLA06608-1258,Stoner Lake,43.15032025,-85.47563891,EPA Lakes,1,-24.24345389,-1.319755175
NLA06608-1259,Brooklyn Lake,41.37196888,-106.250251,EPA Lakes,1,-131.0094176,-17.59264911
NLA06608-1261,Adams-McGill Reservoir,38.38375695,-115.1046656,EPA Lakes,1,-74.29480068,-6.54290805
NLA06608-1262,Mayo Lake,46.56718218,-94.32426564,EPA Lakes,1,-54.80215075,-7.249800625
NLA06608-1263,Bullock Pen Lake,38.79221156,-84.64320588,EPA Lakes,1,-27.67432128,-3.66677837
NLA06608-1266,Lucky Reservoir,42.11998183,-119.9976109,EPA Lakes,1,-35.76517047,0.681120784
NLA06608-1268,Hawthorn Lake,41.47720752,-92.46019565,EPA Lakes,1,-28.06847774,-3.616926514
NLA06608-1269,Lake Greenhaven,38.50785067,-121.5362609,EPA Lakes,1,-33.52245771,-2.37494349
NLA06608-1270,Upper Dinwoody Lake,43.35530141,-109.3834683,EPA Lakes,1,-122.1178953,-16.42507053
NLA06608-1271,Welsh Lake,43.4613315,-95.17278405,EPA Lakes,1,-23.08760077,-1.49309491
NLA06608-1273,Packanack Lake,40.93548087,-74.25538694,EPA Lakes,1,-33.08868837,-4.953926669
NLA06608-1274,Musquash,47.91515143,-90.34231242,EPA Lakes,1,-58.79477036,-6.282757934
NLA06608-1278,Devils Lake,48.01890447,-98.89293534,EPA Lakes,1,-50.25326419,-4.915039877
NLA06608-1279,San Gregorio Lake,36.03990354,-106.8487839,EPA Lakes,1,-63.28762721,-8.413662953
NLA06608-1281,Antelope Lake,48.13500634,-116.1556177,EPA Lakes,1,-90.14526673,-10.03465534
NLA06608-1283,Spring Lake,45.88816389,-93.27559075,EPA Lakes,1,-50.91235863,-6.451659676
NLA06608-1284,Navajo Reservoir,36.82323361,-107.4638244,EPA Lakes,1,-79.24666628,-10.42668628
NLA06608-1288,Millwood Lake,33.7202532,-94.00429471,EPA Lakes,1,-15.66566752,-2.908722013
NLA06608-1292,Sherwood Lake,39.00193733,-95.7860147,EPA Lakes,1,-15.11248173,-2.41764371
NLA06608-1295,Mims Lake,33.15857155,-107.2214132,EPA Lakes,1,-45.22063483,-3.105343138
NLA06608-1297,Saddle Mountain Lake,46.69346715,-119.6483226,EPA Lakes,1,-111.4253889,-13.56710042
NLA06608-1300,Conchas Lake,35.50355494,-104.225471,EPA Lakes,1,-33.99822014,-3.051011909
NLA06608-1303,Upper Sakatah Lake,44.23115242,-93.52895007,EPA Lakes,1,-35.64557129,-4.276202791
NLA06608-1312,Crystal Lake,38.09909757,-91.05983943,EPA Lakes,1,-13.74384813,-0.754277479
NLA06608-1316,Lake Morris,36.92159955,-87.45542965,EPA Lakes,1,-3.995371668,0.607557221
NLA06608-1319,Heggs,45.11768598,-97.52639653,EPA Lakes,1,-26.59232263,-2.037330992
NLA06608-1321,Joe's Valley Reservoir,39.29458754,-111.2808196,EPA Lakes,1,-113.060296,-14.81621002
NLA06608-1323,Jordan Lake,32.75598701,-86.38310821,EPA Lakes,1,-18.18663941,-3.124547
NLA06608-1326,Fairy Lake,46.70133763,-95.74771639,EPA Lakes,1,-28.64185318,-1.485127739
NLA06608-1329,Goose Lake,45.06812814,-116.1697398,EPA Lakes,1,-108.5636345,-14.31601468
NLA06608-1332,East Fork Pond River,36.98625493,-87.20570041,EPA Lakes,1,-9.23553166,-0.379525418
NLA06608-1333,Sly Pond,43.4546224,-73.59007456,EPA Lakes,1,-56.9368093,-7.793873926
NLA06608-1334,Crooked Lake,45.41454518,-84.80370819,EPA Lakes,2,-74.18771444,-10.01706812
NLA06608-1336,Lower Black Bear Creek Site 4 Reservoir,36.38727183,-96.82324072,EPA Lakes,1,-45.47891099,-6.509486354
NLA06608-1338,Hailstone Lake,46.01155947,-109.1798402,EPA Lakes,1,-101.4361189,-10.87134935
NLA06608-1339,Lake Thomas,40.22292361,-104.9523623,EPA Lakes,1,-63.20280834,-5.332198431
NLA06608-1342,Arthur Lake,47.74255874,-92.04084194,EPA Lakes,1,-65.84618849,-9.026163966
NLA06608-1344,,48.39247752,-112.5192316,EPA Lakes,1,-93.56007268,-9.45739037
NLA06608-1346,Alpine (Hulls) Lake,39.46919944,-79.49911328,EPA Lakes,1,-52.30264827,-7.322404263
NLA06608-1347,Sprinq Lake,47.06936125,-92.0010507,EPA Lakes,1,-61.12373555,-8.077679719
NLA06608-1348,South Holston Lake,36.57979268,-81.99701482,EPA Lakes,1,-37.04847519,-5.891278758
NLA06608-1349,Lake Minnehaha,28.63214331,-81.35534067,EPA Lakes,1,5.925945046,1.678792154
NLA06608-1354,Bighorn Lake,45.18177616,-108.1327104,EPA Lakes,1,-131.2922045,-16.94892462
NLA06608-1355,Lake Maxin Kuckee,41.2045164,-86.40554386,EPA Lakes,2,-27.24520764,-3.034629314
NLA06608-1356,Vian Lake,35.52043358,-94.97046064,EPA Lakes,1,-13.27457701,-2.243915622
NLA06608-1358,Lake Gogebic,46.47136195,-89.57932002,EPA Lakes,2,-65.49761354,-8.281268804
NLA06608-1359,Kiser Lake,40.18853553,-83.96549218,EPA Lakes,1,-34.96575694,-4.727693634
NLA06608-1360,Enders Reservoir,40.43031936,-101.5543964,EPA Lakes,1,-38.41578088,-4.662079086
NLA06608-1364,Elaine Lake,35.37133652,-86.3816758,EPA Lakes,1,-17.50353791,-2.763189798
NLA06608-1365,Jamesville Reservoir,42.97430171,-76.06888458,EPA Lakes,1,-64.19523062,-9.090659516
NLA06608-1367,Rush Lake,44.82453402,-96.61488782,EPA Lakes,1,-29.59484969,-2.757726245
NLA06608-1368,Steedman Marsh,33.73044411,-96.77580307,EPA Lakes,1,-13.35610244,-2.152796383
NLA06608-1369,Lake Brandt,36.15830485,-79.8531667,EPA Lakes,1,-23.62252837,-3.76194709
NLA06608-1370,Wyckoff Lake,43.70497197,-86.4262233,EPA Lakes,1,-49.93869226,-6.470069496
NLA06608-1372,Fort Cobb Reservoir,35.19858711,-98.49130804,EPA Lakes,1,-30.34557266,-4.31686573
NLA06608-1375,Deleware Lake,40.43821209,-82.97903314,EPA Lakes,1,-23.48270764,-2.572579706
NLA06608-1376,Sunnen Lake,37.93823147,-90.92375999,EPA Lakes,1,-29.79101024,-4.212792196
NLA06608-1377,Mystic Lake,45.86796274,-113.5499319,EPA Lakes,1,-126.3258076,-15.86312844
NLA06608-1380,Stubblefield Reservoir,36.57446101,-104.6630512,EPA Lakes,1,-63.14349299,-7.438071646
NLA06608-1383,Norway Lake,45.30107859,-95.11805454,EPA Lakes,1,-27.24806124,-2.215108435
NLA06608-1387,West Lake,42.18668508,-85.5734717,EPA Lakes,1,-29.09230925,-2.37234168
NLA06608-1389,Johnson Pond,38.38038763,-75.59661445,EPA Lakes,2,-31.94179428,-5.521912552
NLA06608-1390,Darling,45.91676304,-95.39655084,EPA Lakes,1,-37.31286562,-3.613310389
NLA06608-1391,Aurora Pond,41.32867877,-81.3860772,EPA Lakes,1,-39.76270572,-4.747110782
NLA06608-1396,Lake Woodhaven,36.0828954,-87.28855765,EPA Lakes,1,-25.22200085,-4.373367475
NLA06608-1397,Lake Henshaw,33.24145034,-116.7467274,EPA Lakes,1,2.834119808,2.740053989
NLA06608-1398,Howe Lake,46.43163694,-87.08228263,EPA Lakes,1,-43.02834699,-3.199961208
NLA06608-1401,Walker Lake,40.80373555,-77.17855996,EPA Lakes,1,-42.71168891,-6.091898769
NLA06608-1403,Boyd Lake,40.43327881,-105.0337077,EPA Lakes,1,-89.41631057,-10.37985416
NLA06608-1413,Lake Yale,28.91616949,-81.73898503,EPA Lakes,1,21.2628944,3.505850112
NLA06608-1414,Bissonnette Pond,41.92400456,-72.21921899,EPA Lakes,1,-34.41719898,-4.089841933
NLA06608-1417,Rancho Seco,38.3383223,-121.0935467,EPA Lakes,1,-54.05302504,-6.218284464
NLA06608-1420,Little Wewoka Creek Site 15 Reservoir,35.1386532,-96.23064723,EPA Lakes,1,-9.154525158,-0.965395217
NLA06608-1421,Lums Pond,39.55390324,-75.71879453,EPA Lakes,1,-25.3070011,-3.302846578
NLA06608-1425,Forbes Lake,47.19204698,-122.9725593,EPA Lakes,1,-50.05151805,-5.815878158
NLA06608-1426,Horsfall Lake,43.45220479,-124.2460047,EPA Lakes,1,-13.4404072,-0.67511573
NLA06608-1432,Mill Creek Watershed 2 Reservoir,34.56754654,-96.87937904,EPA Lakes,1,-22.06320483,-3.916359063
NLA06608-1434,Deer Lake,45.16506431,-84.97760482,EPA Lakes,1,-59.31796329,-6.730345919
NLA06608-1435,Lake Zurick,42.19692077,-88.10342481,EPA Lakes,1,-19.12436856,-0.930983297
NLA06608-1436,LAKE COLEMAN,32.03729676,-99.51438874,EPA Lakes,1,1.256531755,0.909160788
NLA06608-1439,Big Sand Wash,40.29789402,-110.2260262,EPA Lakes,1,-106.7987595,-13.6091498
NLA06608-1445,Baca Lake,42.91835392,-118.8521689,EPA Lakes,1,-60.76768112,-3.302502491
NLA06608-1446,Torrey Lake,43.79630195,-122.0175362,EPA Lakes,1,-66.36282513,-7.08065568
NLA06608-1447,Snail Lake,45.07363846,-93.1265767,EPA Lakes,1,-31.5024518,-2.523180473
NLA06608-1450,Blue Lake,43.61999552,-85.28224429,EPA Lakes,1,-52.76260458,-7.177427087
NLA06608-1454,Red Rock,45.84991802,-95.71390587,EPA Lakes,1,-26.85749417,-2.152671706
NLA06608-1455,Youngs Creek Reservoir Number 3,39.04408399,-107.9174634,EPA Lakes,1,-78.66418676,-9.480390205
NLA06608-1460,Heritage Point Lake,40.75747354,-93.23879955,EPA Lakes,1,-13.9830626,-1.349649071
NLA06608-1461,Lake Crowley,37.59934642,-118.7415562,EPA Lakes,1,-105.8475459,-13.15883127
NLA06608-1462,,46.53835681,-106.0071156,EPA Lakes,1,-44.50834873,-2.210323564
NLA06608-1465,Beltzville Lake,40.87358233,-75.58090694,EPA Lakes,1,-44.74181629,-6.732558994
NLA06608-1469,Brierpatch Lake,33.29943972,-81.89267614,EPA Lakes,1,-4.076520294,0.075555936
NLA06608-1473,Lower Twin Lake,47.89085231,-116.8933801,EPA Lakes,1,-98.91006496,-12.63040858
NLA06608-1476,Sloans Lake,39.74858029,-105.0447684,EPA Lakes,1,-83.90540302,-9.468717511
NLA06608-1481,Silver Lake,40.4943852,-121.1629233,EPA Lakes,1,-79.97450422,-9.47747715
NLA06608-1482,Lake Nichols,30.96113096,-83.65565657,EPA Lakes,1,10.43791426,3.368797883
NLA06608-1483,Meadow Creek Reservoir,40.05555836,-105.7469295,EPA Lakes,1,-122.9636062,-16.31629294
NLA06608-1484,Horsehead Lake,35.56344263,-93.63792628,EPA Lakes,1,-23.83710639,-4.016597703
NLA06608-1487,Ford Lake,42.21592161,-83.58492288,EPA Lakes,1,-46.51112029,-5.958400567
NLA06608-1488,Tri-County Turkey Creek Site 7 Reservoir,34.73428918,-99.69530507,EPA Lakes,1,-4.601172449,0.834386495
NLA06608-1489,Lewis Lake,46.98630288,-122.5690307,EPA Lakes,1,-38.43111071,-2.940128746
NLA06608-1492,Bischoff Reservoir,39.27166676,-85.19021469,EPA Lakes,1,-30.64831555,-4.585238843
NLA06608-1496,Soil Conservation Service Site 6 Reservoir,33.66930447,-97.58547265,EPA Lakes,1,-15.09825051,-2.523990022
NLA06608-1499,Round Lake,41.24575191,-85.4301129,EPA Lakes,1,-27.3984293,-2.556872674
NLA06608-1504,Lake Wappapello,36.97055086,-90.35313417,EPA Lakes,1,-20.55679854,-2.874882957
NLA06608-1508,Snyder Lake,36.42564729,-103.6053539,EPA Lakes,1,-12.245641,1.210624925
NLA06608-1510,,47.82117438,-105.0491133,EPA Lakes,1,-82.21451354,-8.284488026
NLA06608-1511,Richmond,45.53504992,-98.61521182,EPA Lakes,1,-45.19686605,-4.397690866
NLA06608-1515,Upper Scott,42.4782951,-86.06684183,EPA Lakes,1,-42.56337136,-5.081770588
NLA06608-1517,Breckinridge Reservoir,38.54281635,-77.39673538,EPA Lakes,1,-33.98055098,-4.945674466
NLA06608-1521,Treasureton Reservoir,42.23317529,-111.8535786,EPA Lakes,1,-102.9644262,-12.0199267
NLA06608-1524,Dave Boyer Lake,34.37370438,-98.33930518,EPA Lakes,1,-4.992826576,-0.708748673
NLA06608-1527,Swan Lake,43.45913401,-94.94774508,EPA Lakes,1,-25.12428008,-2.336031339
NLA06608-1529,Rye Patch Reservoir,40.69367958,-118.2702746,EPA Lakes,1,-94.97318457,-10.37118659
NLA06608-1532,Storey Lake,40.98641214,-90.39676778,EPA Lakes,1,-33.08976343,-5.136104565
NLA06608-1537,Round Lake,48.1617266,-116.6384102,EPA Lakes,1,-104.9113119,-13.40725013
NLA06608-1538,Lake Habeeb,39.7038049,-78.65197531,EPA Lakes,1,-39.22907256,-4.94831158
NLA06608-1544,Little Wall Lake,42.27012122,-93.63628619,EPA Lakes,1,-14.46015682,-0.597124036
NLA06608-1556,Hert Lake,39.00356446,-87.18335673,EPA Lakes,1,-27.45365154,-3.600756407
NLA06608-1558,Lower Middle Branch,44.87906853,-68.22649939,EPA Lakes,1,-44.1009954,-5.229258022
NLA06608-1560,Lake O' the Pines,32.76230788,-94.60523041,EPA Lakes,1,-7.449326272,-1.055356407
NLA06608-1561,Glade Creek (Upper),37.67100497,-81.07000814,EPA Lakes,1,-43.33688715,-6.387990586
NLA06608-1562,Sixtyseven Reservoir,42.59773028,-110.2208282,EPA Lakes,1,-118.0582364,-14.55747999
NLA06608-1564,Lake Hobart,35.16889537,-99.07349782,EPA Lakes,1,-18.32242379,-3.641675213
NLA06608-1568,Ford Supply Lake,36.53187298,-99.56836014,EPA Lakes,1,-26.93204413,-4.290172594
NLA06608-1569,Reedy Lake,27.74198501,-81.49933161,EPA Lakes,1,10.42956899,1.617687805
NLA06608-1572,Loch Mary Reservoir,37.2690553,-87.52287716,EPA Lakes,1,-9.14984218,-0.189445741
NLA06608-1575,,45.18456035,-97.78599752,EPA Lakes,1,-26.63516434,-2.143655387
NLA06608-1576,Montrose Lake,38.3067683,-93.9527628,EPA Lakes,1,-12.95124942,-1.255840618
NLA06608-1577,Show Low Lake,34.18074648,-110.0007541,EPA Lakes,1,-42.28830204,-3.446133016
NLA06608-1578,,45.18292402,-104.9019583,EPA Lakes,1,-68.07883415,-6.526702519
NLA06608-1579,James Lake,41.68840425,-85.03064639,EPA Lakes,1,-41.31692444,-5.265110979
NLA06608-1586,Stump Pond,41.6889871,-71.64332202,EPA Lakes,1,-32.20693549,-4.324424294
