"","Site_ID","Site_Name","Project","COUNT","d2H","d18O","OBJECTID","Dist_moved","h_ann","o_ann","fa_qs_ann","h_win","o_win","fa_qs_win","h_sum","o_sum","fa_qs_sum","elsl","el","es"
"922","NLA06608-2283","Big Chapman","EPA Lakes",1,-33.27667689,-3.990676895,"157819",4,-51.0558913681645,-7.78744475397185,0.167393878102303,-69.9929652057123,-10.3257430501466,0.0839869678020477,-31.987149811339,-5.23149339965502,0.0834068655967712,5.33817108214834,5.35532780141249,3.73175372334336
"923","NLA06608-2305","Shepherd Lake","EPA Lakes",1,-77.88145325,-7.150278389,"426246",2,-119.163033045731,-15.5555618126431,0.00814501009881496,-122.307085753004,-15.9927266824977,0.00732754683122039,-90.9804093857277,-11.6369026872058,0.000817463675048202,5.46311638187798,5.47978851149243,3.82840214816516
"924","NLA06608-2322","Birch Creek Reservoir Number 2","EPA Lakes",1,-113.8652766,-13.58216134,"421529",1,-121.524317105234,-16.5492333352295,0.00380243244580925,-135.48289656636,-18.3243234264443,0.00284366635605693,-80.1237187394401,-11.2843887332123,0.000958765973336995,4.94964682066932,4.9581568816576,3.48525877267772
"925","NLA06608-2332","Harlan County Lake","EPA Lakes",1,-37.07214341,-4.42701031,"337793",0,-68.590923582206,-9.57582136485701,9.36298847198486,-107.225994866594,-14.6469263132019,2.82243371009827,-51.9187524824052,-7.38749690063876,6.54055404663086,4.97970144240193,4.80569554994831,3.36571651213885
"926","NLA06608-2333","Concord Pond","EPA Lakes",1,-35.69041545,-5.807377468,"30127",0,-39.1674057728004,-6.63372289813324,0.0324236005544662,-45.2209725726184,-7.45711697364285,0.0204777419567108,-28.7902817575175,-5.22224852191985,0.0119458641856909,5.35959648319253,5.46650895955594,3.80241249344982
"927","NLA06608-2345","Huntington North Reservoir","EPA Lakes",1,-86.18211303,-9.440630005,"417288",1,-105.367271804047,-14.7445492860198,0.039103589951992,-120.360222291903,-16.7186878996238,0.0264697968959808,-73.954591058384,-10.608411896919,0.0126338051632047,4.88870773916361,5.00340381982832,3.52098353336314
"928","NLA06608-2354","Gorton Pond","EPA Lakes",1,-34.36029599,-4.734221223,"12973",3,-51.4418161645968,-7.90573926052993,0.163735628128052,-60.7225307850204,-9.09665051286274,0.099763534963131,-36.9686426255917,-6.04852721997663,0.0639721304178238,5.88732670301195,5.80544755580796,4.03158744405304
"929","NLA06608-2372","Tsaile Lake","EPA Lakes",1,-58.66977639,-6.35843748,"417642",0,-76.4940295944069,-10.4217858855653,0.0127974059432745,-102.559372415656,-13.7894802179793,0.00487683294340968,-60.4451611241896,-8.34823810671361,0.0079205734655261,4.9007798195119,4.9297635278524,3.47038751271515
"930","NLA06608-2379","Nine Mile Reservoir","EPA Lakes",1,-60.56429618,-4.617169818,"328122",2,-102.320405336628,-13.9633261182896,0.317786246538162,-137.313342083626,-18.4890311814304,0.152310311794281,-70.1115696272566,-9.79769908974449,0.165475964546204,5.24029325015793,5.40370252953061,3.79475997648861
"931","NLA06608-2418","Belleville Pond","EPA Lakes",1,-37.66997222,-5.664787588,"14069",-1,-49.0472034504737,-7.59985578444208,0.000285063666524366,-57.8882234794283,-8.74070399333725,0.000175738983671181,-34.835308218998,-5.76594730587112,0.000109324675577227,6.01857488857521,6.01857515398768,4.17651355891529
"932","NLA06608-2426","Lost Lake","EPA Lakes",1,-63.36209969,-3.605789102,"274169",6,-125.61967595455,-16.2998463755273,0.00338922254741192,-152.064456439042,-19.8172996101997,0.0013930406421423,-107.165091256969,-13.8451828574368,0.00199618213810027,5.42784495425829,5.4221193821345,3.79140839649227
"933","NLA06608-2429","Currant Creek Reservoir","EPA Lakes",1,-115.7047016,-15.47245749,"416871",0,-112.725395325596,-15.5301461447956,0.0132482247427106,-131.971215495696,-17.9985075011605,0.00850842613726854,-78.1771619497937,-11.099179478714,0.0047397967427969,4.90133327645156,4.92661752843297,3.46423750939049
"934","NLA06608-2438","Piute Reservoir","EPA Lakes",1,-46.58583805,-0.837704933,"438644",3,-110.087591166506,-14.7122470868093,0.0570384152233601,-119.845553111242,-15.9342197550067,0.0407196059823036,-85.739140556123,-11.6631276021323,0.0163187906146049,5.38424471391708,5.41364984063888,3.79425539546828
"935","NLA06608-2450","Lake Edna","EPA Lakes",1,-34.81527872,-4.43980826,"434539",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.91004887162487,NA,NA
"936","NLA06608-2453","Dry Creek Reservoir","EPA Lakes",1,-93.37147386,-10.36229108,"430911",1,-110.912788268616,-14.7652392442938,0.00246930937282741,-118.951835275782,-15.8356856002227,0.00181752513162792,-88.4956001160252,-11.7802616827154,0.000651784241199493,5.08197779299174,5.10457855309737,3.58701234526774
"937","NLA06608-2457","Kolob Reservoir","EPA Lakes",1,-69.85749352,-7.832691024,"418534",4,-93.0951533237846,-12.6276719639867,0.00405969051644206,-119.12752578094,-15.7555042708903,0.00216972548514605,-63.2093689458293,-9.03684496074945,0.00188996503129601,4.73670385061204,4.79240790345879,3.37402658595028
"938","NLA06608-2463","Starvation Reservoir","EPA Lakes",1,-109.8140061,-13.94081453,"416909",0,-107.764099556918,-14.9037336681127,0.229819059371948,-125.424805622563,-17.2077552183011,0.149711191654205,-74.7584462490035,-10.5977867359852,0.0801079198718071,4.79490944694111,4.89626357093962,3.44443393362966
"939","NLA06608-2477","Nesbitt Lake","EPA Lakes",1,-62.96023524,-4.235561799,"418429",1,-90.5691370270048,-12.4568273941903,0.558263659477234,-111.63003328413,-15.2324016050431,0.275288075208664,-70.0803428826598,-9.7566571613103,0.28297558426857,4.76921139817695,4.82190925265617,3.39292752672936
"940","NLA06608-2481","Officers Reservoir","EPA Lakes",1,-101.280239,-11.4163267,"432647",1,-108.962430018312,-14.5854211079719,0.00269950437359512,-115.842131374499,-15.5091631773979,0.00197085621766746,-90.3541517549017,-12.0868675547688,0.000728648155927658,5.3950703785897,5.39906040807692,3.7786061747489
"941","NLA06608-2492","Graham Lake (Historical)","EPA Lakes",1,-15.78971416,-2.877734141,"211109",0,-28.0145857522687,-4.85777483490953,1.09744226932526,-34.636374128207,-5.77770101301488,0.600512385368347,-20.0125367993402,-3.74609414638305,0.496930241584778,4.64365060789072,4.65208225413255,3.25591518656203
"942","NLA06608-2497","Blanchard Lake","EPA Lakes",1,-97.03946202,-11.64258606,"426818",1,-117.540661144057,-15.4281489808429,0.008463722653687,-120.740351137221,-15.8691074049653,0.00759052205830812,-89.726629438757,-11.595029043489,0.000873200420755893,5.31680242679653,5.32866204795276,3.72365953932926
"943","NLA06608-2507","Morse Reservoir","EPA Lakes",1,-39.679291,-6.092549735,"158241",1,-50.5987340216796,-7.95318768714433,0.0251337811350822,-61.9503172398754,-9.44335991070419,0.0165021829307079,-28.8963655546712,-5.10422132315392,0.00863160286098719,5.1236284112363,5.12122040092325,3.57479827458728
"944","NLA06608-2513","American Lake","EPA Lakes",1,-57.72734745,-6.895416248,"436485",2,-72.4735907131353,-9.82693517173622,0.0460426434874535,-74.4179337869705,-10.1252877786695,0.0396488681435585,-60.4162630648635,-7.97679798685848,0.00639377627521753,6.26412779145924,6.20370819372597,4.28951725237969
"945","NLA06608-2523","Barbara Lake","EPA Lakes",1,-24.50757622,-1.68337683,"128969",0,-52.1851609608022,-7.93997711514613,0.0161955934017897,-71.2887974694403,-10.4884617249041,0.00808842200785875,-33.1257164698432,-5.39738805278962,0.00810716953128576,5.37347031016237,5.38017079712245,3.74821774627784
"946","NLA06608-2524","Lake Bruin","EPA Lakes",1,1.626545797,0.635198394,"217156",0,-23.2207872402266,-3.99156724271139,0.034272812306881,-27.8650978947634,-4.62933895226695,0.0175921879708767,-18.3226691200257,-3.31894357617147,0.0166806224733591,4.79635759613823,4.8021981931022,3.34986280790233
"947","NLA06608-2565","Lake Hinden","EPA Lakes",1,16.41227702,3.576962534,"78696",1,-10.6266548235425,-2.69411239243216,0.0445640347898006,-12.7882065024157,-2.96185633334586,0.011200450360775,-9.90100190560019,-2.60422758389347,0.0333635918796062,4.74644895589144,4.75869749211271,3.31286808330349
"948","NLA06608-2566","Chapman Pond","EPA Lakes",1,-23.47305082,-2.91838786,"13300",0,-50.3659696107572,-7.79826348896478,0.0277719404548407,-59.1872980356087,-8.93551173403219,0.0172964874655008,-35.800680556152,-5.92050098782594,0.0104754539206624,6.09516173024936,5.92322383164896,4.11269626257142
"949","NLA06608-2593","Lake Haines","EPA Lakes",1,19.96485661,3.85682495,"82751",4,-10.8076968229646,-2.68643317473432,0.00745512917637825,-12.708801871466,-2.96996068240209,0.00176363554783165,-10.2185984338988,-2.59857562125738,0.00569149386137724,4.7004038465893,4.70321044908247,3.27662638427229
"950","NLA06608-2629","Lake Monroe","EPA Lakes",1,4.600256856,1.164798507,"67803",0,-11.371434069782,-2.79057984201058,0.0299830492585897,-14.1253156862897,-3.13568454698117,0.00863417331129313,-10.2576732468753,-2.65100828843192,0.0213488787412643,4.81558223616501,4.87339944114129,3.38825388887431
"951","NLA06608-2634","Little Bear Lake","EPA Lakes",1,-123.9607418,-16.174399,"280305",6,-133.307620786282,-17.7057902284881,0.00580011727288365,-161.270500655235,-21.2973157861567,0.00321777281351388,-98.4640028455286,-13.2305092896682,0.00258234445936978,6.04517296261735,6.10485393427356,4.27891667049493
"952","NLA06608-2640","Red Willow Reservoir","EPA Lakes",1,-46.20886114,-5.864440338,"338770",0,-68.791286520615,-9.56138459788568,0.308456391096115,-111.342494711708,-15.0665033067493,0.0820392072200775,-53.3734616899324,-7.56668532434163,0.226417124271393,4.84716816685663,4.84737885113867,3.39104777359653
"953","NLA06608-2644","Versailles Lake","EPA Lakes",1,-17.71529188,-1.115913302,"152490",1,-50.0398065841809,-7.88035719337902,0.00875617191195488,-60.0530326697111,-9.21859908925043,0.00569403171539307,-31.4202714732715,-5.39190424582445,0.00306214019656181,5.07339931019994,5.09475963969249,3.55502232210547
"954","NLA06608-2655","Crouse Reservoir","EPA Lakes",1,-51.92729323,-2.531368451,"414758",1,-103.408628823805,-14.1172400530688,0.00365763390436769,-134.714290148254,-18.0802078078802,0.00163533235900104,-78.0933352314685,-10.9125909337605,0.002022301312536,4.98391959181881,4.98590691893463,3.50721971493589
"955","NLA06608-2657","Clearwater Lake","EPA Lakes",1,12.99584439,3.378413615,"88536",6,-10.8341795368803,-2.68698577287595,0.00787884369492531,-12.7760563544725,-2.9773065258782,0.00187453662510961,-10.2279296054467,-2.59634799724309,0.00600430695340037,4.71607068592562,4.71318315441585,3.28333744155676
"956","NLA06608-2663","Bieri Lake Number 3","EPA Lakes",1,3.133612962,1.13440276,"386986",0,-16.5128283529943,-3.02058525318084,0.0203387252986431,-19.9593099026713,-3.57844898482354,0.00908877048641443,-13.7284354496075,-2.56989035500462,0.0112499548122287,5.47100746909332,5.42179949794547,3.74696680900909
"957","NLA06608-2673","Strawberry Lake","EPA Lakes",1,-106.918558,-13.70117756,"432938",4,-118.938301500371,-15.7535034287387,0.00257644127123058,-125.32650792116,-16.5945079369032,0.00208526337519288,-91.8175805063751,-12.1830878247917,0.000491177721414715,5.43757917217302,5.45475589414107,3.81519889152639
"958","NLA06608-2685","Trail Lake","EPA Lakes",1,-105.3820694,-13.00322842,"421903",3,-118.282937362422,-16.2159850565362,0.0038856565952301,-142.942019738479,-19.3536981783089,0.00233325129374862,-81.220554130157,-11.5000285525482,0.00155240553431213,5.33083466221227,5.33127921045542,3.74927298213902
"959","NLA06608-2696","White Rock Lake","EPA Lakes",1,-14.60565304,-2.830474791,"384902",0,-24.1725987232857,-4.38331288559421,0.0884057208895683,-31.1790012442886,-5.30163070970629,0.0354958176612854,-19.472192112946,-3.76724087325154,0.0529099069535732,4.67322427909378,4.6619957856948,3.25641081569586
"960","NLA06608-2704","Lake Marvin","EPA Lakes",1,-3.367543482,1.426742574,"361013",1,-55.0226776549246,-8.07043845772206,7.99547052383423,-80.6289510699343,-11.4665224179584,2.73967576026917,-41.6749898341492,-6.30016312652216,5.25579261779785,4.73760186477349,4.63491135507339,3.2562051563892
"961","NLA06608-2708","Whippoorwill Lake","EPA Lakes",1,-34.49201762,-4.456130762,"156136",5,-46.6746922385905,-7.38805714032576,0.0104171112179756,-56.8100590765833,-8.72865807055,0.00682074017822742,-27.4523257873603,-4.84552504124613,0.00359637103974819,5.16658451041184,5.16350298600884,3.60171433599697
"962","NLA06608-2714","L A K Reservoir","EPA Lakes",1,-27.07770572,-2.062287849,"291708",0,-93.366445861985,-12.4849872369244,0.0486155822873116,-146.281272529017,-19.1059822595698,0.0129661737009883,-74.1206313056687,-10.0768403607521,0.0356494039297104,4.93783628080955,5.10367572201837,3.57773831932082
"963","NLA06608-2715","Alice Lake","EPA Lakes",1,-107.5798962,-12.84664094,"328316",0,-77.6802150107603,-10.4819177589013,0.00290391338057816,-119.223696872349,-15.9713197717266,0.000758944835979491,-62.981068257826,-8.53962642889009,0.00214496860280633,4.88138560180336,4.89812469471999,3.43789145112878
"964","NLA06608-2726","South Twin Lake","EPA Lakes",1,-60.41624399,-4.566505515,"432818",1,-96.1813229728895,-13.2515693077412,0.222449272871017,-99.6078414197312,-13.6999769317352,0.193933144211769,-72.8782387247446,-10.202005194749,0.028516162186861,5.34791063696982,5.51166930549477,3.85061443932412
"965","NLA06608-2740","Sherman Reservoir","EPA Lakes",1,-60.59713364,-7.793806032,"333667",0,-63.1928824767801,-8.98867315211098,0.0210881885141134,-102.286664381133,-14.0624981717684,0.0059696682728827,-47.7563838191244,-6.98523352968383,0.0151185188442469,5.08677417803149,5.09426493012053,3.55308103253539
"966","NLA06608-2753","Medical Lake","EPA Lakes",1,-61.57321457,-4.190946883,"426190",4,-110.353076224277,-14.4076287166059,0.00695283338427544,-114.565420851054,-15.0071984367906,0.00589144974946976,-86.9714820871325,-11.079581116968,0.001061383751221,5.28939173731389,5.2939535220705,3.70020106543239
"967","NLA06608-2759","Llano City Lake","EPA Lakes",1,-33.84442048,-5.002412758,"399048",0,-23.920845134947,-4.20246792608399,0.062174379825592,-28.4112521607229,-4.8941210832955,0.0208162851631641,-21.6607336033753,-3.85434625174969,0.0413580983877182,4.64504566030684,4.63572047356506,3.23829026139915
"968","NLA06608-2776","Garriott Property Lake","EPA Lakes",1,-5.503475997,-0.305316933,"382349",2,-25.569531251922,-4.61409607323943,0.157481521368027,-35.2575029455402,-5.81291869724522,0.0573678016662598,-20.0180724420339,-3.92713851664649,0.100113697350025,4.72288515112528,4.76552583571918,3.32542131537562
"969","NLA06608-2779","Big Barbee Lake","EPA Lakes",1,-45.49374919,-6.575918794,"157823",0,-51.3426697168342,-7.8278051124102,0.130067780613899,-70.1749617812064,-10.3482845494089,0.0656040236353874,-32.1772775715612,-5.26274085920698,0.06446373462677,5.34442151199111,5.35792889055521,3.73347666639119
"970","NLA06608-2797","Echo Canyon Reservoir","EPA Lakes",1,-82.50005721,-9.105472648,"418396",0,-86.867221977967,-12.0863528487954,0.0619894117116928,-109.583571278356,-15.2134842257935,0.025711877271533,-70.7668668171261,-9.8699907703436,0.0362775251269341,4.92162943672881,4.91734441326764,3.45916143919229
"971","NLA06608-2800","Pishkun Reservoir","EPA Lakes",1,-124.0263151,-15.51158971,"272674",8,-130.758460803779,-16.8494886572635,0.00432952307164669,-152.969424679383,-19.7739652839362,0.00206940295174718,-110.421764717154,-14.1717884110483,0.00226012011989951,5.46291718088061,5.52375418111438,3.86544191404423
"972","NLA06608-2801","Stone Reservoir","EPA Lakes",1,-123.5599072,-15.64257886,"421882",0,-107.826691920182,-14.5407281023307,0.00595004623755813,-122.114120067942,-16.4658152178772,0.0038801881019026,-81.0432467470381,-10.9319240211587,0.00206985860131681,4.98540316175851,5.04080041298036,3.54162015064216
"973","NLA06608-2807","Lake Whitney","EPA Lakes",1,-13.85375161,-2.156541578,"391585",0,-32.5247743711694,-5.38662485175586,17.1362590789795,-44.9965271452844,-6.99662987474171,6.39768409729004,-25.0945459701993,-4.42743731803715,10.7385606765747,4.72294137878288,4.56365266890572,3.19627850916097
"974","NLA06608-2823","Cotile Lake","EPA Lakes",1,-6.951235883,-1.272840977,"376242",0,-22.0910976949391,-3.81168122894897,0.0661361366510391,-26.0845363202998,-4.39098636834782,0.0357929542660713,-17.3804112310961,-3.12832865204233,0.0303431935608387,4.91486433373603,4.94667281044036,3.44188729400955
"975","NLA06608-2824","Ericson Lake","EPA Lakes",1,-60.32444063,-8.68297011,"334566",0,-66.3088562014941,-9.35214781703758,0.345495820045471,-106.781256348504,-14.6141025865667,0.100562527775764,-49.6920558080757,-7.19174736121275,0.244933232665062,5.09635217963264,5.08427318636377,3.54872803767571
"976","NLA06608-2831","Weiss Reservoir","EPA Lakes",1,-19.8458099,-3.340236568,"104713",4,-29.122232526472,-5.20616446414218,0.010900616645813,-34.9047094920954,-6.02136841190176,0.00634883437305689,-21.0568352094697,-4.06911651615836,0.00455178134143353,4.6502335934217,4.65824403205003,3.26421626245818
"977","NLA06608-2833","Wapato","EPA Lakes",1,-85.85649152,-8.477487767,"427929",1,-103.791915833846,-13.7172033133711,0.854278326034546,-107.563152989453,-14.2219979586588,0.742816627025604,-78.6594996362987,-10.353053264495,0.111461266875267,5.4703918590092,6.05140104467832,4.22384635064332
"978","NLA06608-2874","Holter Lake","EPA Lakes",1,-134.0727631,-16.91380372,"270483",0,-125.77376572046,-16.5737971145371,6.48939847946167,-147.290096151603,-19.4407124203516,3.41298627853394,-101.903531092307,-13.3932301065432,3.07641053199768,5.56415600128253,5.5565524260138,3.88992836630387
"979","NLA06608-2881","Whitefish Lake","EPA Lakes",1,-119.6887514,-15.39666309,"426519",0,-133.227007649153,-17.1116537737255,0.00594633119180799,-143.765614011799,-18.516742992441,0.00440601911395788,-103.081620693061,-13.0924309069509,0.00154031196143478,5.68864093315946,5.69248858458002,3.97538743833006
"980","NLA06608-2889","Walker Lake","EPA Lakes",1,-28.28575432,0.745575429,"423976",0,-89.0880925670481,-12.1183733883092,0.624822378158569,-107.769095212548,-14.6377372326748,0.256811767816544,-76.0517448986897,-10.3602689065851,0.368010878562927,5.11451720819289,5.10857077893072,3.59181741169204
"981","NLA06608-2891","Crystal Lake","EPA Lakes",1,-27.19077415,-2.523522846,"157985",1,-50.8196914849579,-7.75097427582164,0.274367958307266,-69.7257645900859,-10.2877771378202,0.137631431221962,-31.7899005495396,-5.19757381628637,0.136736437678337,5.32396730040638,5.3455366620355,3.72508466564754
"982","NLA06608-2916","Yellow Bank Lake","EPA Lakes",1,-21.03092212,-2.188354804,"159533",6,-38.4857580927738,-6.32419213812694,0.013454926200211,-46.5188728124276,-7.40024805461556,0.0087152412161231,-23.7146164269056,-4.34555925126339,0.00473968638107181,5.03957660522092,5.0445876756374,3.51999491560099
"983","NLA06608-2924","Moss Creek Lake","EPA Lakes",1,4.11700395,2.101916496,"395693",2,-35.8395162632511,-5.75597443299238,4.49242687225342,-50.7655661160955,-7.69091850057339,1.42371559143066,-28.9146218868941,-4.85826131512832,3.06871151924133,4.45571148279704,4.41299913723545,3.09837969611342
"984","NLA06608-2954","Singleton Pond","EPA Lakes",1,-85.42030287,-7.736955913,"430531",3,-125.048220250784,-16.7194603700022,1.5855964422226,-139.991097041305,-18.6835937126713,1.13519155979156,-87.3867883441769,-11.7690996511363,0.450404405593872,4.87358343387458,5.3747000289691,3.77041577257234
"985","NLA06608-2955","Logan Martin Lake","EPA Lakes",1,-17.07033701,-3.117385646,"108012",0,-37.8168814480498,-6.34612593710267,17.3835678100586,-47.1042886427559,-7.54978587921597,9.52590751647949,-26.5577273622643,-4.88692398603361,7.85765743255615,4.61554283434749,4.94418497138277,3.45565515532056
"986","NLA06608-2972","Rat Lake","EPA Lakes",1,-28.54340244,-1.931023537,"333898",2,-72.79151963005,-9.99788730740527,0.00589400436729193,-115.644288670668,-15.5377850362511,0.00153803371358663,-57.6607942635618,-8.04182448941543,0.00435597077012062,4.96186974727863,4.95713441901452,3.46873317083247
"987","NLA06608-2987","South Chain Lake","EPA Lakes",1,-24.29566134,-0.922374227,"198976",2,-49.9193406595545,-7.50254686414399,0.0363690443336964,-70.4591075699066,-10.3272611315372,0.0174435302615166,-30.9879696075747,-4.89902581506842,0.0189255140721798,5.37750459440363,5.38405711053553,3.74898535455628
"988","NLA06608-2996","Iowa Park Lake","EPA Lakes",1,1.678971557,0.897616054,"372203",2,-28.475211227941,-4.97323742575022,0.00752515578642488,-39.1104120224524,-6.28664388351047,0.00291515770368278,-21.7499854291399,-4.14269779639604,0.00460999831557274,4.6551064462506,4.66539572020652,3.26220280616013
"989","NLA06608-3032","L JONES PROPERTY LAKE","EPA Lakes",1,-7.284425421,-0.251849386,"371619",3,-35.5853363842904,-5.78111532214336,19.6280670166016,-49.8848999674766,-7.60956839174825,7.91421031951904,-25.9242065951616,-4.5457641742517,11.7138414382935,4.75948128107219,4.65953934924646,3.26111241994388
"990","NLA06608-3035","Blackman Lake","EPA Lakes",1,-34.90809501,-3.693484734,"129429",6,-53.5764970088051,-8.10382684704526,0.00821540504693985,-73.3580795048703,-10.7296663031443,0.00398915493860841,-34.9046770191769,-5.62529961195165,0.00422624964267015,5.41046819696266,5.41125669116314,3.76885747610412
"991","NLA06608-3083","Livingston Reservoir","EPA Lakes",1,-10.29763033,-1.687799056,"382275",0,-22.9472958693941,-4.13319454854797,16.023811340332,-28.557355953745,-4.92645047159703,7.00912570953369,-18.5853952075442,-3.51642690700884,9.01466846466064,5.03785691522437,4.77778050003457,3.33135496117875
"992","NLA06608-3096","Old Kerens City Lake","EPA Lakes",1,0.976589553,0.985261634,"382262",1,-21.6759252951048,-3.93714182016537,0.0155838578939438,-26.3530281271101,-4.67777032904793,0.00744386296719313,-17.3988022946699,-3.25985040804015,0.00813999678939581,4.84830418341941,4.84651897629933,3.37564265069105
"993","NLA06608-3121","Lost Valley Reservoir","EPA Lakes",1,-112.6675358,-14.1616563,"431199",0,-118.846070289245,-15.7644365083297,0.00671973219141364,-126.71428486372,-16.8219568869359,0.00524009391665459,-90.9810295889757,-12.0192465616061,0.00147963920608163,5.11718902784502,5.16006532260782,3.61517416314664
"994","NLA06608-3147","Bruce Lake","EPA Lakes",1,-33.22361962,-4.024155813,"154227",1,-48.33108687251,-7.39278907612943,0.0183780323714018,-67.2852229111702,-9.97983476961233,0.00907841511070728,-29.8278000063693,-4.86727925594879,0.0092996172606945,5.30428784575392,5.28879266195799,3.68484469423735
"995","NLA06608-3153","Mountain Lake","EPA Lakes",1,-57.29711515,-7.12261592,"436072",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","NLA06608-3157","Arrowrock Reservoir","EPA Lakes",1,-123.4979425,-16.20967665,"431002",0,-120.797160773792,-16.0311272505956,0.483941078186035,-126.739550565681,-16.8362691155304,0.40351676940918,-90.981860203654,-11.9913887776685,0.0804244577884674,4.97885395050483,5.15247021116832,3.61777097914595
"997","NLA06608-3160","Wildwood Lake","EPA Lakes",1,-21.50206664,-2.776535576,"333374",3,-57.6447378920745,-8.37287237212099,0.0571414679288864,-99.503473903082,-13.7812444514113,0.0149542568251491,-42.8069002160264,-6.45574559116906,0.0421872138977051,5.0695360670208,5.05998099529604,3.52818477119958
"998","NLA06608-3169","Lake Okeechobee","EPA Lakes",1,18.66566118,3.361861035,"76333",0,-10.238792286907,-2.53897130611373,4.31786823272705,-11.17338441183,-2.77664945584046,0.794530272483826,-10.0280407653322,-2.48537348831357,3.52333760261536,4.80222561457628,4.756309308964,3.30958571732557
"999","NLA06608-3228","Lake Fort Phantom Hill","EPA Lakes",1,-12.85818165,-1.720863334,"391671",0,-27.9181040290482,-4.8470381682416,0.378447979688644,-39.3638686934806,-6.31075617760643,0.109963066875935,-23.2302690884606,-4.24754599541962,0.26848492026329,4.51137073239335,4.54653146636388,3.18238336682647
"1000","NLA06608-3265","Fan Lake","EPA Lakes",1,-98.76957283,-11.58001269,"426206",0,-126.864463542104,-16.5184435362504,14.740873336792,-137.346204454615,-17.9189347531287,10.5650548934937,-100.34534838443,-12.9751850032202,4.17579650878906,5.30176057629479,5.64761954675449,3.94603313092314
"1001","NLA06608-3303","Braunig Lake","EPA Lakes",1,10.80978211,2.720367265,"400985",3,-21.1552801399217,-3.80543671487574,1.56994473934174,-25.847792925539,-4.49571155453163,0.574330925941467,-18.4483474162984,-3.4072429296365,0.995614051818848,4.66840072743431,4.68657509157922,3.2695910998231
"1002","NLA06608-3313","Foster Reservoir","EPA Lakes",1,-113.0209829,-14.44384351,"421156",1,-113.056449925947,-15.382530892083,0.00544058904051781,-125.034926632262,-16.9785691068662,0.00394976977258921,-81.3207644485314,-11.1539964397274,0.00149081950075924,4.79676439266102,4.84872735022022,3.4084345674487
"1003","NLA06608-3320","Wister Lake","EPA Lakes",1,-20.80974844,-3.51130324,"366009",0,-30.3133580959188,-5.23642447690972,1.15857470035553,-42.025640820201,-6.70518067972645,0.517029345035553,-20.8743004261967,-4.05273683833149,0.641544997692108,4.90638389318564,4.90615814587903,3.42063353725615
"1004","NLA06608-3329","Chase Lake","EPA Lakes",1,-98.41707769,-11.97414566,"425662",1,-127.129986940517,-16.4158581080809,0.437262564897537,-132.567300184604,-17.156309112561,0.371536076068878,-96.3943967725758,-12.2302961065211,0.0657263994216919,5.43562403400978,5.61480612947403,3.92281312784745
"1005","NLA06608-3480","Wynnewood","EPA Lakes",1,-16.33143173,-2.530072251,"371939",3,-29.4948344089238,-5.13982885592455,0.00942601542919874,-42.7170381536988,-6.72979821053073,0.00356112746521831,-21.4663821712105,-4.17440730328336,0.00586488889530301,4.87676271246892,4.87994216216004,3.40111202331876
"1006","NLA06608-3484","Big Alkali Lake","EPA Lakes",1,-22.06055376,-1.213675066,"306531",0,-72.0130583656223,-9.895967489268,0.0454562269151211,-114.365125543008,-15.3856451027565,0.0119280098006129,-56.9458755140462,-7.94295769221539,0.0335282236337662,4.96317464332759,4.95766251036193,3.46922546247484
"1007","NLA06608-3608","Maskenthine Reservoir","EPA Lakes",1,-24.43823672,-1.717845887,"335200",4,-66.3901077070751,-9.38960311048592,2.64454579353333,-106.319261690657,-14.5587029802792,0.794689476490021,-49.2367210857367,-7.16898224091784,1.84985661506653,5.11046215532964,5.07780261502568,3.54492117720872
"1008","NLA06608-3616","Lake Lloyd Vincent","EPA Lakes",1,-12.45541408,-0.690532375,"360950",0,-44.3722407083707,-6.80312318454946,0.00542335119098425,-65.3436877268859,-9.5536531802574,0.00228502950631082,-29.1028043197002,-4.80044538617542,0.00313832215033472,4.7377141299898,4.73495365359757,3.31259330152837
"1009","NLA06608-3644","Smith Lake","EPA Lakes",1,-32.14928456,-1.813009651,"329127",2,-75.6556275489808,-10.2605419778344,0.116240821778774,-118.610934588408,-15.8424012027977,0.0242429282516241,-64.3362159921683,-8.78963699765722,0.0919978618621826,4.86655901702892,4.89857161016512,3.43334344913831
"1010","NLA06608-3656","Otter Lake","EPA Lakes",1,-19.19658294,-0.91891643,"334959",7,-69.0193946647934,-9.60434359251084,0.00542495772242546,-109.933393210101,-14.9052932458229,0.00161839253269136,-51.6244605046133,-7.35060218471701,0.00380656542256474,5.05639376979834,5.04887274317086,3.52781236982259
"1011","NLA06608-3660",NA,"EPA Lakes",1,-13.32835126,-0.868584233,"342492",2,-51.6592362564395,-7.66971555051484,0.0188816376030445,-90.8630414012563,-12.7309365072984,0.00506201200187206,-37.2992143386598,-5.81583402909242,0.0138196246698499,5.04624110570107,5.05268561265126,3.52183709793672
"1012","NLA06608-3698","Smith and Sayles Reservoir","EPA Lakes",1,-36.84778233,-5.213186856,"13000",2,-52.511661874552,-8.03373561670036,0.0130547881126404,-62.3201194435504,-9.28783217257328,0.00781277194619179,-37.8929865210051,-6.16461256384279,0.00524201663210988,5.65740888775049,5.6681550080268,3.94066156743773
